120,272,5.0,-1
5422,22,4.0,-1
2154,13,5.0,-1
1356,745,5.0,-1
3498,550,4.0,-1
1304,602,3.5,-1
2767,640,5.0,-1
1403,2502,4.5,-1
5399,120,5.0,-1
1050,121,4.0,-1
1447,414,3.0,-1
2710,788,0.5,-1
842,640,4.0,-1
146,22,4.0,-1
326,808,4.0,-1
4965,107,5.0,-1
2876,462,3.5,-1
2054,14,3.0,-1
4157,105,4.0,-1
427,9806,3.5,-1
3864,3049,4.0,-1
655,453,4.0,-1
1592,1894,4.0,-1
5268,2164,4.5,-1
3861,329,5.0,-1
2324,808,5.0,-1
2637,280,5.0,-1
5063,36657,4.0,-1
5018,641,5.0,-1
3887,121,5.0,-1
2054,603,4.5,-1
2047,5503,4.0,-1
2174,854,5.0,-1
5454,603,5.0,-1
3440,2024,4.0,-1
622,180,3.0,-1
3010,122,5.0,-1
2855,329,5.0,-1
5226,812,4.0,-1
2163,134,2.0,-1
1814,854,3.0,-1
5535,161,4.0,-1
4609,745,3.5,-1
3399,955,3.5,-1
3495,121,4.5,-1
2611,22,4.0,-1
2770,857,4.0,-1
863,7443,1.0,-1
551,24,4.0,-1
2458,36658,4.0,-1
4988,272,5.0,-1
2266,161,3.5,-1
3093,9806,3.5,-1
4577,77,3.0,-1
1653,603,5.0,-1
1009,180,4.0,-1
4152,1900,5.0,-1
818,77,4.0,-1
4668,672,4.0,-1
2359,134,2.0,-1
4274,13,4.5,-1
996,3049,4.0,-1
4581,745,3.0,-1
4708,2502,5.0,-1
4498,98,5.0,-1
4519,558,4.5,-1
4712,672,3.0,-1
2934,8587,3.0,-1
3666,24,5.0,-1
524,85,4.0,-1
4182,788,2.0,-1
4776,807,2.0,-1
1199,9802,3.0,-1
3525,197,4.0,-1
1293,274,3.5,-1
3573,36657,4.5,-1
2370,36657,4.5,-1
551,278,2.5,-1
1911,13,5.0,-1
3691,38,3.0,-1
2131,8358,3.0,-1
1590,14,5.0,-1
4480,9806,3.5,-1
748,745,4.0,-1
1359,857,3.0,-1
1987,155,4.0,-1
3096,603,5.0,-1
1636,557,3.5,-1
3802,4327,3.0,-1
3375,1572,3.5,-1
2613,105,4.5,-1
1297,9806,3.0,-1
2143,602,4.0,-1
3994,788,3.5,-1
75,120,3.0,-1
3100,121,4.5,-1
3785,8358,4.5,-1
1094,640,3.5,-1
1046,585,5.0,-1
5008,36657,3.0,-1
2952,557,3.5,-1
1323,640,3.5,-1
5090,568,4.0,-1
3104,557,1.5,-1
850,146,3.0,-1
1883,807,3.0,-1
1,122,3.5,-1
3773,602,2.5,-1
211,114,4.0,-1
2139,155,4.0,-1
998,854,5.0,-1
3148,134,1.0,-1
4028,1572,3.0,-1
1027,550,5.0,-1
5017,161,4.0,-1
2458,13,5.0,-1
5116,134,5.0,-1
2781,8467,2.0,-1
4244,120,5.0,-1
1052,862,5.0,-1
1103,2024,1.0,-1
3815,10020,2.0,-1
3008,4327,3.5,-1
3551,671,4.0,-1
1361,607,4.0,-1
412,98,4.0,-1
2759,268,4.0,-1
3569,8587,2.0,-1
3358,22,3.5,-1
4229,568,2.5,-1
965,122,5.0,-1
3018,14,4.5,-1
4819,122,5.0,-1
3632,11,2.5,-1
4653,2502,3.5,-1
1250,121,4.0,-1
2972,3049,1.0,-1
3593,857,4.5,-1
3936,13,3.0,-1
2813,161,5.0,-1
1516,603,3.0,-1
1516,788,4.0,-1
5386,568,2.5,-1
441,36657,5.0,-1
5179,120,4.0,-1
4104,955,3.0,-1
3484,807,5.0,-1
2670,11,5.0,-1
176,601,4.0,-1
929,1892,4.0,-1
42,107,4.0,-1
4996,585,4.0,-1
2200,640,4.0,-1
4017,557,5.0,-1
5214,329,2.5,-1
81,954,0.5,-1
665,2501,4.5,-1
4323,602,5.0,-1
5045,393,4.0,-1
3339,114,3.0,-1
846,808,3.0,-1
631,278,4.5,-1
4078,36657,4.0,-1
85,1597,4.0,-1
3984,602,3.5,-1
3461,1900,3.5,-1
87,1900,3.5,-1
4857,1422,3.0,-1
5263,585,3.5,-1
2721,134,4.5,-1
956,120,3.0,-1
4400,120,4.0,-1
2081,812,5.0,-1
1867,107,5.0,-1
5086,114,4.5,-1
1546,786,5.0,-1
5395,854,3.5,-1
4322,786,3.0,-1
5119,671,0.5,-1
3631,462,0.5,-1
1548,155,3.0,-1
4272,197,5.0,-1
175,557,2.5,-1
214,5503,4.5,-1
2431,278,4.0,-1
4963,36658,3.0,-1
916,453,4.5,-1
5069,36658,1.5,-1
11,597,5.0,-1
374,153,5.0,-1
1494,414,1.5,-1
4388,105,4.0,-1
593,2501,5.0,-1
2793,238,4.0,-1
3906,1597,5.0,-1
5467,955,3.5,-1
509,558,3.5,-1
1120,155,4.0,-1
2323,243,3.5,-1
1273,671,5.0,-1
1985,558,4.0,-1
958,4327,1.0,-1
2007,280,4.5,-1
1276,9802,5.0,-1
4695,155,4.0,-1
1612,752,5.0,-1
5361,4327,4.5,-1
2663,1892,4.0,-1
423,9331,3.0,-1
2792,280,5.0,-1
3261,393,4.0,-1
4789,2164,4.0,-1
5278,854,4.0,-1
3939,114,2.5,-1
163,187,3.0,-1
3486,1422,5.0,-1
1148,672,3.5,-1
2283,13,5.0,-1
4801,8587,5.0,-1
2464,121,5.0,-1
873,812,3.0,-1
4237,14,4.0,-1
811,1422,5.0,-1
911,808,4.5,-1
2296,2502,5.0,-1
3307,1572,4.0,-1
806,4327,2.5,-1
1414,329,4.0,-1
1383,238,5.0,-1
1122,134,5.0,-1
1999,272,5.0,-1
5291,14,3.5,-1
2621,141,4.0,-1
158,809,0.5,-1
4699,9806,4.0,-1
1061,36955,3.0,-1
4069,597,4.0,-1
721,85,3.5,-1
2892,85,4.0,-1
3689,272,5.0,-1
1320,601,4.5,-1
3768,13,5.0,-1
2875,752,5.0,-1
1312,36658,2.5,-1
621,629,3.5,-1
2471,597,2.5,-1
209,671,5.0,-1
4247,180,4.0,-1
1186,36658,3.5,-1
2697,11,5.0,-1
34,155,5.0,-1
2306,5503,2.0,-1
3728,36658,3.5,-1
2889,134,5.0,-1
522,11,4.0,-1
4574,7443,2.5,-1
3971,4327,3.0,-1
5180,607,4.0,-1
4240,1637,3.0,-1
1788,329,5.0,-1
4593,8467,3.0,-1
2880,604,4.0,-1
3638,120,4.5,-1
1926,604,2.5,-1
2270,954,3.0,-1
5210,161,3.0,-1
1097,22,4.0,-1
2420,274,4.0,-1
501,8587,4.5,-1
3952,752,3.0,-1
492,671,4.0,-1
1014,550,4.0,-1
1302,857,5.0,-1
1326,453,4.5,-1
1795,7443,4.0,-1
4067,557,4.0,-1
1366,640,5.0,-1
4794,329,3.5,-1
300,745,5.0,-1
532,786,4.0,-1
3981,12,5.0,-1
4431,38,3.5,-1
3572,329,4.5,-1
3555,2164,5.0,-1
1048,120,5.0,-1
3688,585,5.0,-1
4971,121,4.5,-1
992,274,3.0,-1
151,146,4.0,-1
3740,2024,1.5,-1
4515,786,1.5,-1
440,808,3.0,-1
3542,672,3.5,-1
1405,671,4.0,-1
137,121,3.0,-1
5009,13,4.0,-1
4228,329,2.5,-1
973,5503,3.0,-1
4732,453,3.5,-1
356,1891,4.0,-1
507,8467,1.0,-1
1846,745,3.5,-1
418,1597,4.0,-1
2337,122,2.5,-1
1639,36955,5.0,-1
4586,752,1.0,-1
4592,809,4.5,-1
5196,105,3.0,-1
158,550,5.0,-1
5313,8358,3.0,-1
5364,1892,3.5,-1
1187,105,4.5,-1
2999,280,3.0,-1
1153,120,3.5,-1
4462,243,4.0,-1
1153,161,3.0,-1
1951,1894,2.0,-1
1932,671,3.0,-1
2829,105,2.5,-1
4445,550,3.0,-1
2683,12,4.0,-1
1171,10020,4.0,-1
5202,807,4.0,-1
2389,36657,4.0,-1
4940,12,4.0,-1
5324,954,4.0,-1
5414,107,4.5,-1
341,11,4.5,-1
2221,3049,3.0,-1
3108,581,3.5,-1
3434,9741,3.0,-1
94,1894,1.0,-1
5087,85,3.0,-1
2333,278,5.0,-1
1435,8587,5.0,-1
4347,98,5.0,-1
168,955,4.0,-1
2793,424,5.0,-1
1782,672,3.0,-1
871,607,3.5,-1
2069,187,4.0,-1
4535,329,5.0,-1
4247,640,4.5,-1
3392,268,3.5,-1
1011,161,3.5,-1
2765,268,4.5,-1
4293,280,4.5,-1
1814,788,5.0,-1
5083,9331,4.5,-1
2220,2024,4.0,-1
3827,1892,3.5,-1
265,329,2.5,-1
4221,393,4.0,-1
4694,601,3.0,-1
2616,2501,4.5,-1
4500,1891,4.5,-1
3529,604,4.0,-1
1530,8467,0.5,-1
4899,105,2.5,-1
4689,557,3.5,-1
2870,857,3.5,-1
1762,194,2.5,-1
126,8358,4.5,-1
635,3049,5.0,-1
3372,161,4.5,-1
865,671,3.5,-1
3778,153,4.0,-1
822,640,5.0,-1
4388,641,5.0,-1
4949,1894,3.5,-1
329,557,4.0,-1
371,38,5.0,-1
2848,1597,3.5,-1
938,146,3.0,-1
2415,9741,2.5,-1
1434,187,5.0,-1
5425,10020,4.0,-1
2387,1572,4.0,-1
1153,2501,3.5,-1
4925,597,5.0,-1
3327,603,2.0,-1
3335,857,4.5,-1
4927,602,4.0,-1
1993,8358,5.0,-1
5534,2164,3.5,-1
4200,36658,3.5,-1
4140,2024,2.5,-1
4776,9741,3.5,-1
1601,604,4.5,-1
687,107,5.0,-1
2163,568,4.0,-1
4781,1597,4.0,-1
4538,603,4.0,-1
1091,745,5.0,-1
2184,2164,4.5,-1
1725,180,4.0,-1
1391,197,2.5,-1
5446,424,3.5,-1
2719,280,4.5,-1
1078,12,5.0,-1
1380,120,5.0,-1
864,63,4.5,-1
4234,85,4.0,-1
3957,745,3.5,-1
1023,180,3.0,-1
494,812,4.0,-1
208,114,3.5,-1
3907,414,3.0,-1
3867,557,4.0,-1
2181,954,3.5,-1
2064,607,4.0,-1
4457,2502,3.0,-1
4854,604,2.0,-1
350,607,3.5,-1
3730,1637,4.5,-1
4427,745,5.0,-1
3503,462,4.0,-1
422,672,4.0,-1
1317,155,5.0,-1
3401,414,3.5,-1
3923,13,4.5,-1
1738,120,3.0,-1
2727,24,2.0,-1
709,641,3.5,-1
5465,1572,3.5,-1
1712,558,4.0,-1
2476,105,4.0,-1
4409,1572,5.0,-1
2693,122,3.0,-1
4982,2164,3.5,-1
5462,812,3.0,-1
4002,36955,2.0,-1
5415,155,4.5,-1
1320,1894,3.0,-1
5449,550,4.0,-1
1423,601,4.0,-1
1798,187,3.0,-1
622,141,4.0,-1
1556,63,3.0,-1
1955,9806,4.5,-1
1543,954,4.0,-1
2397,854,3.5,-1
2364,954,2.5,-1
4226,107,3.0,-1
1679,14,3.0,-1
2996,955,2.0,-1
3334,3049,5.0,-1
4914,808,3.0,-1
2107,1894,3.0,-1
2148,603,5.0,-1
4055,197,3.0,-1
287,601,5.0,-1
331,788,3.0,-1
3431,568,5.0,-1
3245,857,4.5,-1
3395,812,4.0,-1
1376,2501,4.0,-1
1585,862,2.5,-1
2572,664,3.0,-1
1583,22,3.0,-1
129,153,5.0,-1
219,7443,3.0,-1
2082,1894,4.0,-1
1018,568,5.0,-1
321,14,4.5,-1
3828,854,4.0,-1
2776,424,4.0,-1
4735,98,4.0,-1
3112,77,5.0,-1
4711,187,4.0,-1
3073,2501,4.5,-1
3082,424,5.0,-1
3727,954,3.5,-1
2839,12,4.0,-1
997,604,2.0,-1
3612,2501,5.0,-1
672,550,3.0,-1
3412,1597,3.0,-1
2176,602,3.5,-1
1870,280,4.0,-1
4513,955,4.0,-1
462,462,3.5,-1
1155,38,4.0,-1
807,141,5.0,-1
2951,36955,3.0,-1
4342,809,4.0,-1
3103,602,3.5,-1
1508,98,5.0,-1
4853,9802,3.0,-1
1681,862,3.5,-1
166,604,2.0,-1
3856,2024,4.5,-1
