4226,77,4.5,-1
1509,854,3.5,-1
4354,955,4.0,-1
4767,393,3.5,-1
3118,424,4.5,-1
160,120,3.0,-1
2328,558,4.0,-1
291,809,3.5,-1
4244,194,2.0,-1
4239,2024,3.5,-1
964,424,4.0,-1
1306,161,4.0,-1
19,8358,5.0,-1
235,807,3.0,-1
3903,640,3.5,-1
2471,278,5.0,-1
3907,597,3.0,-1
323,1637,4.0,-1
5107,2502,5.0,-1
2931,807,4.0,-1
63,2501,4.0,-1
4859,640,2.5,-1
1356,155,5.0,-1
1616,1572,3.5,-1
4749,10020,2.5,-1
2196,114,3.5,-1
4058,36657,4.0,-1
16,153,4.0,-1
5400,9806,5.0,-1
4128,1894,2.5,-1
4171,604,3.5,-1
3126,141,3.5,-1
180,36657,4.0,-1
2349,238,3.5,-1
1634,807,2.0,-1
3617,393,3.5,-1
1299,745,3.0,-1
743,955,2.0,-1
2190,153,4.5,-1
135,98,4.0,-1
4060,558,4.0,-1
3352,3049,2.0,-1
1379,862,4.5,-1
1501,12,3.0,-1
1324,122,5.0,-1
4966,4327,1.0,-1
1202,10020,2.0,-1
54,812,2.0,-1
3880,85,4.0,-1
3085,11,5.0,-1
5050,1422,5.0,-1
2425,557,3.0,-1
180,1597,3.0,-1
650,2502,2.0,-1
1607,581,3.5,-1
4610,640,5.0,-1
5239,558,2.0,-1
3879,604,3.0,-1
4974,809,4.0,-1
5273,812,2.5,-1
284,2501,3.5,-1
4454,9806,4.0,-1
312,9741,4.0,-1
4998,141,2.5,-1
668,272,4.0,-1
4223,1572,4.0,-1
1168,38,4.0,-1
4987,272,4.5,-1
46,10020,2.5,-1
1181,274,4.0,-1
4055,1637,2.5,-1
1685,146,5.0,-1
4193,187,3.0,-1
988,329,3.5,-1
662,1892,1.0,-1
4962,1637,5.0,-1
1469,278,3.5,-1
3398,1637,2.0,-1
832,1892,4.5,-1
1117,8587,5.0,-1
3987,107,4.0,-1
4960,85,4.0,-1
2291,8467,5.0,-1
3987,63,4.5,-1
4852,22,3.0,-1
5447,640,3.0,-1
1165,122,5.0,-1
1283,568,3.5,-1
2951,602,4.5,-1
315,36955,1.0,-1
241,393,3.0,-1
3728,120,4.5,-1
308,854,3.5,-1
2235,954,5.0,-1
4797,122,5.0,-1
4298,134,4.0,-1
45,85,4.5,-1
1353,11,5.0,-1
5104,1422,2.0,-1
2344,568,3.5,-1
1367,752,3.0,-1
150,98,5.0,-1
3522,329,5.0,-1
2533,329,4.0,-1
4720,1891,3.5,-1
3250,63,4.0,-1
1570,640,4.5,-1
3254,194,3.5,-1
1188,1572,3.0,-1
1970,280,4.0,-1
1250,107,1.5,-1
2182,238,3.0,-1
3862,146,4.0,-1
708,585,1.5,-1
948,568,4.0,-1
742,3049,2.0,-1
2846,120,5.0,-1
1568,1597,4.0,-1
